3346;3230;3218;3106;3116;3034;3008;2952;2972;2834;2816;2816;2788;2756;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;
3306;3180;3126;3054;2906;2844;2842;2822;2816;2816;2808;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;
3374;3286;3110;3182;3098;3064;3024;3034;2922;2956;2930;2808;2790;2764;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;
3294;3242;3230;3062;3068;3004;2898;2904;2856;2848;2840;2840;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;
3318;3266;3200;3080;3008;2954;2842;2842;2830;2818;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;2810;
3310;3284;3204;3120;3088;3030;2930;2910;2824;2824;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;2818;
3300;3216;3230;3096;2912;2912;2884;2884;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;2870;
3286;3236;3166;3184;3092;3040;2968;2910;2910;2848;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;
3334;3240;3156;3082;3064;3010;2956;2874;2850;2846;2838;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;2834;
3330;3204;3176;3110;3016;2984;2932;2914;2856;2838;2818;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;2808;
3304;3210;3144;3072;3016;2940;2880;2880;2880;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;2868;
3346;3208;3138;3070;3016;3012;2964;2954;2898;2854;2846;2824;2824;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;2798;
3394;3270;3236;3108;3084;2916;2916;2878;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;2864;
3320;3262;3146;3150;3132;3104;3100;3100;3016;2976;2976;2976;2976;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;
3296;3186;3206;3188;3100;3040;2970;2970;2984;2926;2926;2896;2880;2880;2880;2864;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;2852;
3410;3248;3180;3124;3124;3062;3046;3078;3046;3054;2922;2864;2842;2838;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;2794;
3382;3236;3186;3136;3100;3158;3074;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;2912;
3284;3208;3148;3062;2902;2902;2898;2892;2892;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;2862;
3320;3238;3230;3122;3062;3050;2968;2952;2900;2854;2828;2820;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;
3304;3204;3200;3138;3110;3012;2920;2904;2910;2872;2852;2818;2818;2818;2818;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;
