1778;1766;1766;1752;1738;1752;1752;1752;1752;1752;1730;1730;1730;1730;1730;1744;1734;1710;1710;1708;1708;1708;1708;1708;1708;1708;1708;1708;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1694;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;
1748;1748;1758;1744;1732;1712;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1732;1718;1718;1718;1700;1702;1702;1702;1702;1702;1702;1702;1702;1702;1702;1702;1702;1702;1700;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;1688;
1776;1742;1766;1750;1746;1710;1710;1710;1710;1710;1710;1710;1710;1710;1710;1710;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1662;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;1660;
1814;1760;1760;1738;1738;1738;1738;1738;1738;1738;1738;1738;1738;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;1670;
1782;1772;1772;1752;1752;1752;1752;1752;1752;1752;1752;1724;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1752;1734;1734;1722;1734;1734;1734;1734;1716;1698;1678;1698;1690;1678;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1676;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;
1802;1792;1766;1766;1766;1766;1762;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1736;1712;1712;1712;1706;1706;1706;1706;1706;1706;1706;1706;1706;1706;1706;1706;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1696;1696;1696;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;
1762;1760;1760;1748;1748;1748;1748;1748;1748;1748;1724;1724;1724;1724;1724;1698;1698;1698;1698;1686;1686;1686;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;1684;
1732;1732;1778;1730;1728;1728;1728;1716;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1712;1708;1688;1688;1690;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;
1802;1784;1766;1766;1766;1766;1752;1740;1740;1740;1740;1740;1736;1736;1724;1724;1724;1724;1724;1724;1724;1712;1702;1704;1704;1704;1704;1704;1704;1704;1704;1704;1704;1704;1704;1704;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1698;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1690;1690;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;1696;
1812;1812;1802;1780;1762;1778;1730;1730;1708;1708;1708;1708;1708;1708;1708;1708;1708;1708;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1692;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;
