2908;2896;2918;2880;2880;2866;2844;2844;2838;2834;2834;2834;2832;2832;2830;2830;2828;2808;2808;2808;2808;2808;2804;2804;2804;2788;2788;2788;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2760;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;
2982;2978;2894;2894;2874;2838;2812;2812;2812;2812;2806;2794;2790;2790;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2734;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;
2984;2924;2898;2884;2846;2844;2844;2802;2800;2800;2786;2786;2786;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2780;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;
2938;2882;2890;2860;2860;2860;2860;2860;2860;2844;2860;2860;2860;2860;2860;2860;2860;2860;2854;2854;2836;2822;2802;2802;2796;2796;2796;2796;2776;2776;2776;2776;2776;2776;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2772;2770;2770;2770;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;
2966;2950;2928;2910;2910;2902;2902;2848;2848;2830;2830;2830;2808;2790;2792;2784;2784;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2768;2760;2760;2760;2760;2760;2760;2756;2756;2756;2752;2752;2752;2748;2752;2752;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2746;2734;2734;2734;2734;2734;2734;
2966;2966;2932;2928;2876;2856;2856;2854;2840;2840;2836;2836;2836;2820;2820;2820;2820;2800;2790;2800;2798;2772;2752;2752;2752;2752;2750;2750;2750;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;
2960;2880;2940;2932;2872;2860;2872;2872;2852;2852;2852;2818;2808;2808;2796;2796;2796;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2782;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2786;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;
2934;2864;2864;2864;2834;2834;2834;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2832;2830;2824;2824;2824;2822;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2824;2792;2814;2814;2814;2810;2810;2810;2810;2810;2786;2786;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2762;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2766;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;2762;
2954;2904;2842;2842;2804;2804;2804;2804;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2764;2764;2764;2764;2764;2764;2764;2764;2764;2764;2740;2740;2740;2740;2740;2740;2740;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;
2968;2948;2902;2902;2900;2876;2876;2860;2860;2860;2840;2840;2840;2840;2840;2840;2840;2840;2840;2840;2840;2828;2828;2810;2810;2810;2808;2808;2808;2808;2808;2808;2808;2804;2778;2778;2778;2778;2778;2778;2778;2778;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;
2998;2878;2970;2932;2906;2906;2852;2852;2852;2848;2812;2812;2842;2810;2810;2784;2784;2784;2784;2784;2784;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2756;2756;2756;2756;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2752;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2744;2744;2744;2744;2744;2744;2744;2744;2744;2744;2744;2744;2744;2744;
2974;2976;2914;2894;2842;2832;2832;2832;2812;2812;2798;2798;2794;2794;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2782;2782;2782;2782;2782;2782;2762;2762;2762;2762;2762;2760;2760;2760;2760;2760;2760;2758;2760;2760;2758;2758;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;2742;
2920;2908;2916;2914;2876;2892;2898;2898;2898;2864;2828;2812;2812;2812;2812;2812;2812;2812;2804;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2784;2774;2754;2754;2754;2754;2754;2754;2754;2754;2748;2736;2736;2736;2736;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;2732;
2880;2880;2880;2880;2892;2892;2884;2838;2838;2804;2804;2814;2808;2812;2808;2788;2788;2788;2788;2788;2788;2788;2788;2788;2788;2788;2762;2762;2762;2762;2762;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2760;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2756;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2730;2728;2730;2730;
2830;2872;2872;2872;2872;2860;2860;2860;2860;2830;2842;2842;2842;2826;2816;2816;2816;2792;2792;2792;2812;2816;2816;2816;2816;2816;2812;2812;2812;2826;2820;2818;2818;2818;2818;2818;2818;2818;2818;2814;2804;2802;2818;2818;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2814;2810;2810;2814;2814;2814;2810;2810;2810;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;2806;
