2036;2008;2028;2042;2010;2016;2018;1974;2030;1996;1982;2030;2024;2014;2006;1974;2030;2008;1990;2022;2038;2024;1978;1986;2008;2000;1986;2016;1980;2006;2026;1992;2006;1964;1990;2034;2012;1974;2036;1990;2042;2004;1984;2006;2008;1988;2022;2020;2010;1966;2006;2012;2026;2008;1972;1986;1982;2056;1976;1990;2000;1990;1996;2004;1998;1962;2000;2000;2000;2002;1984;2006;2004;1988;1974;2018;2008;2020;1976;1992;1992;1996;2010;1998;2016;2000;1988;1986;1992;2000;1992;2042;1986;2010;2014;1986;2000;2004;1992;2038;
2034;1988;2024;2000;2044;2012;1994;1988;2008;2024;1976;2020;2040;1988;1994;2012;2010;2008;1980;1996;2004;1988;1978;2000;1990;1978;1986;2012;2000;1994;2022;1992;1988;2012;2016;1990;2014;2000;1990;1992;1988;2026;1964;1972;2008;1974;1970;1990;2026;1980;2038;1980;2006;1994;1988;2010;1994;1988;2026;2026;2008;2004;1990;2022;1998;1994;1982;1976;1976;1976;2032;1996;2002;2012;2016;2006;2022;2000;1994;2006;1994;2012;2000;1996;1986;2014;2022;2006;2002;1994;1988;2008;1996;1986;1974;1988;2010;2014;2012;1998;
2042;2022;2036;2018;2018;2030;2006;2018;2014;1990;1988;2016;1996;1988;2000;1992;2000;2002;1986;2014;2016;1988;1996;2010;1962;1964;1992;2004;1992;2034;2034;1998;2004;1998;2002;2036;1996;2008;1986;2004;2004;1998;2024;1992;2008;1996;2002;1998;2022;1992;2016;2008;2000;2004;1990;2006;2012;2002;1986;2024;2012;2028;2018;1982;2002;1994;2010;1998;1998;2040;2014;2028;2008;1980;1990;1984;1996;2022;2010;1982;1984;2008;2024;2016;2006;2012;2008;1994;2002;2002;2004;1986;1998;2046;1996;2014;1978;1974;2008;1984;
2012;2016;1988;2022;1986;1994;1998;2034;2034;1984;1972;1984;2010;2012;2018;2054;2004;1978;1976;2020;2000;2026;1986;2028;1978;2028;1994;1996;1982;2030;1968;1998;2048;2006;1986;2030;1982;2008;1992;2004;1986;2036;1970;2000;2008;2012;2026;2028;2018;2034;2026;2028;2006;2014;1992;1976;2002;2010;2004;2020;1984;2036;2004;1978;1976;1984;1978;1992;1990;1998;2018;1994;1980;2004;2014;1990;1988;1996;1986;2000;1990;2004;1978;2000;1994;1998;1992;1998;2010;1986;1990;1996;2028;2030;2000;2008;1976;1980;1990;1996;
2024;2002;2044;2012;2038;2014;2028;2004;1994;2018;1994;2000;1994;2000;1998;2004;2018;1994;1994;2018;2004;1996;1990;2002;2004;1992;1984;1996;1996;2010;1974;2020;1986;2002;1990;1986;1992;2018;1998;2010;2018;2024;2026;1998;2006;1998;2018;2006;2022;2002;2006;2034;2002;1994;2002;1988;1978;1966;2018;1988;2000;1990;2026;1998;2034;2018;2028;2010;2010;1988;1998;1980;1998;1982;1986;2004;2012;2036;2018;2076;1996;2020;2024;2022;2012;2008;1982;2004;2022;2008;2014;1976;1992;2008;1970;2012;1986;1988;2026;1990;
2014;2002;2030;2002;2030;1994;2028;2018;1976;2026;2016;1984;1986;1980;2008;2050;2002;1992;1968;2000;1980;1998;2006;2048;1998;2034;1998;2016;2004;1974;2034;1988;2022;1996;2020;2028;1972;1996;2004;1988;1988;1984;2004;2030;1978;2012;2004;1990;2018;1988;2008;1968;2006;1988;2044;2004;2010;2004;2018;2004;1994;2020;1992;2008;1994;1986;2010;1998;2000;1992;1988;2008;1982;1994;1974;2010;1994;1980;2024;1988;1996;2020;2020;1994;2000;1998;1998;2034;2002;2020;2006;1974;1996;2012;2002;2048;2016;2012;2006;1996;
2024;2002;2016;2002;2032;2000;1994;1994;2056;2044;2024;2010;2010;2012;1980;1998;1982;2002;2018;2022;1978;1990;2040;1996;2030;1990;2036;1998;2002;1998;2000;1998;2018;1982;1984;2006;2022;2014;2004;1988;1990;2002;2006;1996;2030;2014;2000;2002;1982;1978;2012;2032;2034;1998;1990;2012;2010;2004;2000;2014;2026;1982;1980;1986;2026;2014;2012;2010;2012;2032;1984;2032;2028;2038;1998;2006;2050;1986;2018;2002;2000;1996;2022;2014;2010;2000;2022;1998;2026;2030;2034;1984;2046;2016;2036;2014;2008;1996;2018;1974;
2000;2014;1998;2024;2020;1990;1992;2028;2014;2012;2014;2024;2016;2068;1996;2040;2034;1994;2012;2010;1974;2026;1984;2026;2004;1994;2054;1974;2004;1982;1990;2016;1990;2016;1990;2014;1990;1998;2000;2036;2016;1996;2004;2008;1998;2014;2020;1976;2002;1986;2006;1990;1980;1982;2012;2034;2004;2000;1984;2002;1990;2000;2000;1982;1998;1970;2010;2016;2006;2050;2014;2018;1996;1982;2004;1994;1998;1996;1980;2020;2022;2014;1978;2050;2016;2008;2002;1992;2026;1978;2010;2014;2022;1988;2004;1988;2052;1978;1984;2012;
2014;2032;2000;2012;2000;1992;2008;1982;1982;1994;2018;1992;2000;2012;1988;2004;2000;2042;2020;1980;2008;2032;2004;1996;2060;2022;1998;2016;2020;1982;2006;2024;2002;1990;1994;2002;2036;1980;2024;1994;2040;1976;2008;1986;2000;2002;1986;2008;2008;2016;1992;1986;1996;2008;2018;2006;1986;2020;2026;2006;1998;2010;1980;1996;2002;2018;2032;1990;2016;1988;1990;2034;2006;2038;2012;2030;2020;2028;2016;2008;1992;1984;2022;2008;2006;1972;2002;2012;2028;1990;1996;2024;2020;2016;2008;2024;1988;1976;1990;2010;
2038;2012;2030;1998;1974;2006;1978;1990;1996;1966;2004;1988;2034;2004;2016;2018;1998;1988;1984;1990;2018;2004;1988;2012;2012;2064;2000;1990;2018;2008;2006;2018;2006;2022;2022;2008;1970;2016;2018;2008;2004;2020;2000;1996;2014;1958;1980;2004;2000;2006;1994;2004;1984;1996;2002;2002;2002;2012;1984;2022;1980;1986;2010;1974;2036;1996;2014;1992;2006;2016;1970;2000;2012;1994;2014;2020;1996;2006;2006;2008;2016;2018;2016;1996;1980;1998;2016;1972;2026;1994;1988;1998;2014;2018;1984;1972;1994;1998;1994;1992;
2032;2034;2044;2040;2040;2010;2024;1998;1990;2016;2008;1998;1998;2004;2000;2012;2012;2000;1994;2026;2014;1992;1988;1986;1994;2044;2002;1980;1998;1998;2004;2002;1998;1996;2004;2042;2010;2014;2014;2034;2010;1984;1976;2046;2030;2052;1998;1980;1990;2008;1982;1994;2008;1988;2018;2036;2018;1990;2012;2016;2002;2002;1968;2012;2016;1988;2012;2020;2022;2034;2010;1986;2008;2004;2008;2000;1980;2024;2006;1986;2018;1988;1992;1978;2012;2006;1992;1996;2008;2004;1996;2020;2024;1980;1974;2004;2000;2048;1992;1998;
2062;2046;2016;1998;2018;1998;1992;2034;2014;2000;1982;2010;2010;1992;1998;2004;1996;2042;2008;2058;2042;1998;1998;2002;2010;1984;1978;1982;2000;2008;2014;1992;1994;1992;2002;1992;1998;2006;1994;2000;2052;2010;1988;2012;2006;1998;2044;1996;1992;2018;2038;2020;2030;2000;2016;1996;1974;1974;1980;1994;2004;2040;1978;2008;1982;1974;1992;2022;1992;1978;2000;2032;1968;2040;1994;1990;2054;1988;2028;1968;1992;1972;2038;1988;2008;1986;1996;2012;1976;1992;2026;2042;2014;2006;2048;2010;2022;1998;1998;2030;
