1889;1895;1898;1895;1895;1891;1890;1892;1883;1885;1888;1888;1886;1891;1891;1891;1887;1891;1887;1876;1884;1897;1886;1890;1888;1887;1885;1885;1884;1887;1886;1889;1890;1884;1893;1889;1892;1886;1884;1888;1886;1894;1885;1888;1882;1881;1886;1889;1894;1895;1890;1881;1883;1884;1887;1887;1888;1889;1890;1895;1890;1890;1891;1887;1896;1899;1902;1901;1899;1888;1882;1883;1881;1886;1884;1882;1881;1883;1880;1888;1891;1888;1885;1887;1898;1898;1887;1888;1886;1896;1888;1877;1878;1890;1880;1882;1892;1886;1886;1881;
1887;1892;1896;1896;1889;1881;1879;1877;1875;1887;1891;1888;1885;1886;1886;1890;1893;1888;1881;1874;1877;1880;1877;1890;1888;1881;1880;1880;1885;1886;1890;1891;1893;1890;1886;1879;1891;1894;1900;1891;1890;1891;1886;1890;1889;1889;1881;1885;1895;1885;1880;1882;1884;1892;1880;1882;1887;1883;1891;1890;1884;1884;1887;1888;1884;1887;1887;1889;1892;1882;1882;1885;1890;1894;1888;1882;1881;1880;1874;1878;1887;1884;1890;1881;1881;1877;1882;1888;1894;1895;1892;1893;1884;1890;1880;1881;1884;1885;1881;1895;
1885;1886;1885;1883;1889;1892;1887;1887;1895;1890;1887;1889;1897;1898;1886;1881;1884;1892;1893;1895;1893;1892;1886;1881;1867;1870;1878;1884;1887;1888;1884;1874;1888;1885;1875;1884;1895;1889;1885;1892;1889;1892;1888;1892;1890;1886;1890;1886;1892;1896;1894;1882;1877;1882;1888;1896;1894;1891;1891;1887;1887;1886;1886;1890;1894;1885;1890;1894;1887;1880;1893;1892;1890;1889;1886;1890;1887;1885;1891;1895;1895;1880;1884;1885;1885;1885;1882;1881;1879;1883;1878;1879;1879;1884;1891;1898;1888;1883;1889;1880;
1872;1886;1897;1897;1897;1900;1895;1887;1892;1894;1884;1883;1887;1896;1893;1888;1884;1880;1887;1887;1889;1885;1888;1880;1881;1886;1884;1886;1880;1873;1881;1872;1864;1876;1885;1884;1883;1884;1886;1890;1901;1900;1887;1899;1899;1894;1888;1892;1893;1890;1892;1891;1888;1895;1898;1888;1894;1887;1885;1886;1884;1888;1889;1896;1891;1893;1892;1879;1883;1885;1886;1887;1889;1896;1893;1894;1881;1891;1882;1887;1893;1892;1900;1894;1892;1884;1880;1884;1891;1884;1886;1883;1880;1877;1879;1884;1886;1897;1888;1889;
1879;1883;1887;1894;1889;1894;1890;1890;1898;1893;1883;1885;1884;1886;1889;1885;1889;1883;1872;1878;1870;1871;1881;1882;1878;1878;1882;1884;1880;1881;1873;1876;1880;1884;1885;1894;1894;1886;1886;1881;1888;1898;1890;1884;1892;1891;1885;1885;1882;1881;1893;1886;1884;1873;1875;1875;1886;1885;1878;1879;1887;1885;1884;1883;1883;1887;1886;1883;1883;1897;1896;1887;1885;1889;1885;1882;1875;1882;1891;1884;1889;1882;1884;1883;1888;1882;1886;1888;1879;1882;1885;1878;1882;1878;1889;1884;1889;1886;1891;1882;
1879;1893;1884;1872;1876;1878;1892;1892;1885;1885;1884;1879;1885;1886;1881;1893;1882;1886;1892;1889;1893;1893;1898;1895;1890;1892;1892;1888;1885;1883;1884;1895;1893;1892;1887;1885;1887;1891;1888;1891;1880;1883;1881;1883;1899;1892;1892;1882;1877;1881;1881;1888;1887;1887;1884;1885;1890;1883;1881;1883;1886;1886;1891;1897;1892;1895;1898;1885;1882;1895;1886;1891;1895;1893;1886;1893;1888;1881;1882;1876;1879;1880;1879;1886;1890;1877;1874;1883;1887;1882;1879;1885;1889;1887;1886;1886;1883;1883;1892;1888;
1886;1891;1883;1881;1885;1902;1897;1898;1893;1888;1878;1882;1889;1883;1886;1892;1875;1886;1882;1890;1884;1883;1886;1890;1890;1889;1884;1884;1892;1886;1888;1882;1884;1885;1876;1884;1892;1890;1886;1885;1885;1884;1885;1884;1876;1888;1886;1894;1897;1885;1878;1882;1884;1880;1884;1880;1883;1880;1882;1879;1884;1888;1884;1891;1894;1882;1890;1880;1879;1876;1872;1878;1880;1883;1885;1896;1886;1894;1888;1880;1878;1877;1873;1872;1883;1879;1885;1882;1879;1884;1882;1880;1887;1900;1886;1886;1884;1881;1885;1879;
1884;1886;1882;1891;1887;1882;1883;1889;1891;1882;1888;1890;1889;1887;1896;1895;1895;1888;1882;1883;1892;1890;1886;1884;1896;1892;1885;1889;1887;1886;1884;1888;1878;1875;1879;1879;1885;1885;1881;1888;1891;1892;1885;1882;1878;1887;1878;1878;1876;1884;1883;1881;1881;1891;1889;1883;1884;1884;1885;1886;1892;1896;1889;1889;1892;1886;1893;1890;1885;1892;1889;1899;1902;1908;1899;1890;1887;1875;1886;1887;1882;1887;1887;1891;1888;1889;1891;1891;1888;1889;1888;1885;1893;1889;1893;1882;1878;1884;1888;1886;
1881;1882;1883;1882;1887;1896;1887;1885;1889;1895;1887;1880;1886;1877;1885;1885;1889;1884;1887;1883;1882;1886;1887;1891;1887;1899;1894;1891;1893;1887;1886;1880;1883;1893;1886;1879;1888;1889;1885;1890;1876;1884;1891;1892;1885;1888;1884;1885;1890;1892;1889;1891;1890;1883;1886;1876;1881;1884;1889;1885;1884;1873;1878;1876;1884;1885;1879;1890;1894;1894;1887;1881;1884;1884;1884;1887;1889;1893;1892;1893;1891;1892;1892;1896;1902;1896;1883;1887;1891;1889;1894;1891;1896;1882;1882;1889;1876;1876;1876;1880;
1888;1889;1899;1890;1891;1895;1880;1883;1885;1891;1891;1888;1887;1888;1894;1889;1888;1880;1885;1891;1893;1887;1893;1880;1885;1885;1888;1884;1886;1891;1889;1886;1886;1882;1884;1885;1870;1877;1883;1896;1898;1888;1879;1881;1888;1891;1892;1887;1892;1886;1887;1884;1883;1877;1885;1882;1887;1888;1887;1886;1880;1876;1879;1886;1889;1880;1887;1882;1886;1876;1875;1876;1873;1878;1876;1883;1888;1882;1889;1907;1897;1891;1891;1887;1887;1883;1881;1874;1875;1881;1890;1887;1891;1879;1880;1880;1881;1878;1889;1887;
